who is the parent of augusta_of_saxe-weimar 's son ?	william_i_german_emperor	augusta_of_saxe-weimar#children#princess_louise_of_prussia#parents#william_i_german_emperor#<end>#william_i_german_emperor
what is the place of death of daughter of george_iii_of_the_united_kingdom ?	windsor_castle	george_iii_of_the_united_kingdom#children#george_iv_of_the_united_kingdom#place_of_death#windsor_castle#<end>#windsor_castle
what is the name of the grandmother of marguerite_of_france ?	henry_iii_duke_of_brabant	marguerite_of_france#parents#maria_of_brabant#parents#henry_iii_duke_of_brabant#<end>#henry_iii_duke_of_brabant
what is the effie_gray 's darling 's educational institution ?	christ_church_oxford	effie_gray#spouse#john_ruskin#institution#christ_church_oxford#<end>#christ_church_oxford
what sex is prince_louis_ferdinand_of_bavaria 's parent  ?	female	prince_louis_ferdinand_of_bavaria#parents#infanta_amelia_philippina_of_spain#gender#female#<end>#female
what is the elizabeth_allan_1908 's darling 's gender ?	male	elizabeth_allan_1908#spouse#robert_montgomery#gender#male#<end>#male
the son of charles_duke_of_lower_lorraine 's father ?	lothair_of_france	charles_duke_of_lower_lorraine#parents#louis_iv_of_france#children#lothair_of_france#<end>#lothair_of_france
which nationality is william_backhouse_astor_jr 's children ?	united_states	william_backhouse_astor_jr#children#john_jacob_astor_iv#nationality#united_states#<end>#united_states
what is the nation of son of maria_luisa_of_parma ?	spain	maria_luisa_of_parma#children#infante_carlos_count_of_molina#nationality#spain#<end>#spain
what does george_grossmith_jr 's father do for a living?	singer	george_grossmith_jr#parents#george_grossmith#profession#singer#<end>#singer
what is the robert_i_duke_of_burgundy 's dad 's sex ?	male	robert_i_duke_of_burgundy#parents#robert_ii_of_france#gender#male#<end>#male
what killed the madhubala 's couple ?	cardiovascular_disease	madhubala#spouse#kishore_kumar#cause_of_death#cardiovascular_disease#<end>#cardiovascular_disease
what religious belief does mihrimar 's parents follow ?	islam	mihrimar#parents#roxelana#religion#islam#<end>#islam
the faith of mom of ferdinand_ii_of_the_two_sicilies ?	roman_catholic_church	ferdinand_ii_of_the_two_sicilies#parents#maria_isabella_of_spain#religion#roman_catholic_church#<end>#roman_catholic_church
the job of doris_blackburn 's spouse ?	lawyer	doris_blackburn#spouse#maurice_blackburn#profession#lawyer#<end>#lawyer
what is the nationality of frederick_william_i_of_prussia 's son ?	germany	frederick_william_i_of_prussia#children#frederick_ii_of_prussia#nationality#germany#<end>#germany
the institution of mom of rasmus_bartholin ?	university_of_copenhagen	rasmus_bartholin#parents#caspar_bartholin_the_elder#institution#university_of_copenhagen#<end>#university_of_copenhagen
what is the kid of qianlong_emperor 's parents ?	qianlong_emperor	qianlong_emperor#parents#yongzheng_emperor#children#qianlong_emperor#<end>#qianlong_emperor
which nationality is leonard_jerome 's child ?	united_states	leonard_jerome#children#jennie_churchill#nationality#united_states#<end>#united_states
which educational institution does caroline_webster_schermerhorn_astor 's other half work for ?	columbia_university	caroline_webster_schermerhorn_astor#spouse#william_backhouse_astor_jr#institution#columbia_university#<end>#columbia_university
what is the casimir_iv_jagiellon 's daughter 's address ?	krakow	casimir_iv_jagiellon#children#john_i_albert_of_poland#location#krakow#<end>#krakow
what gender is philip_ii_of_taranto 's mother  ?	male	philip_ii_of_taranto#parents#philip_i_of_taranto#gender#male#<end>#male
artavasdes_i_of_armenia 's offspring 's race ?	armenians	artavasdes_i_of_armenia#children#tigranes_the_great#ethnicity#armenians#<end>#armenians
what is the work of kid of emperor_temmu ?	writer	emperor_temmu#children#empress_jito#profession#writer#<end>#writer
is niels_bohr 's mother a man or a woman ?	male	niels_bohr#parents#christian_bohr#gender#male#<end>#male
what sex is david_kawananakoa 's child  ?	female	david_kawananakoa#children#abigail_kapiolani_kawananakoa#gender#female#<end>#female
the gender of catharina_of_sweden 's mom ?	male	catharina_of_sweden#parents#charles_ix_of_sweden#gender#male#<end>#male
what is the mom of parents of princess_amelia_sophia_of_great_britain ?	george_i_of_great_britain	princess_amelia_sophia_of_great_britain#parents#george_ii_of_great_britain#parents#george_i_of_great_britain#<end>#george_i_of_great_britain
the job of thomas_thynne_2nd_viscount_weymouth 's kid ?	politician	thomas_thynne_2nd_viscount_weymouth#children#thomas_thynne_1st_marquess_of_bath#profession#politician#<end>#politician
what is the edward_blake 's other half 's nationality ?	canada	edward_blake#spouse#george_mackinnon_wrong#nationality#canada#<end>#canada
what is the gender of gaius_marius 's couple ?	male	gaius_marius#spouse#julius_caesar#gender#male#<end>#male
what is the gaston_comte_deu 's mom 's child ?	gaston_comte_deu	gaston_comte_deu#parents#louis_duke_of_nemours#children#gaston_comte_deu#<end>#gaston_comte_deu
what is the name of the grandparent of william_kissam_vanderbilt ?	cornelius_vanderbilt	william_kissam_vanderbilt#parents#william_henry_vanderbilt#parents#cornelius_vanderbilt#<end>#cornelius_vanderbilt
what is the marguerite_of_france 's children 's sex ?	female	marguerite_of_france#children#eleanor_of_castile#gender#female#<end>#female
aurangzeb 's children 's sex ?	male	aurangzeb#children#bahadur_shah_i#gender#male#<end>#male
what city did constantine_viii 's offspring die ?	constantinople	constantine_viii#children#theodora_0984#place_of_death#constantinople#<end>#constantinople
what is the cause of death of kid of john_d_rockefeller_jr ?	myocardial_infarction	john_d_rockefeller_jr#children#nelson_rockefeller#cause_of_death#myocardial_infarction#<end>#myocardial_infarction
what is the nation of grand_duke_konstantin_nikolayevich_of_russia 's son ?	russia	grand_duke_konstantin_nikolayevich_of_russia#children#grand_duke_dmitri_konstantinovich_of_russia#nationality#russia#<end>#russia
the organization of spouse of colleen_dewhurst ?	university_of_missouri_columbia	colleen_dewhurst#spouse#george_c_scott#institution#university_of_missouri_columbia#<end>#university_of_missouri_columbia
what is the princess_tenagnework 's father 's gender ?	male	princess_tenagnework#parents#haile_selassie_i_of_ethiopia#gender#male#<end>#male
what is ronald_reagan 's husband working on ?	actor	ronald_reagan#spouse#jane_wyman#profession#actor#<end>#actor
what is the evelyn_keyes 's husband 's cause of death ?	diabetes_mellitus	evelyn_keyes#spouse#artie_shaw#cause_of_death#diabetes_mellitus#<end>#diabetes_mellitus
which educational institution does effie_gray 's darling work for ?	christ_church_oxford	effie_gray#spouse#john_ruskin#institution#christ_church_oxford#<end>#christ_church_oxford
what is the name of the granddaughter of duke_peter_of_oldenburg ?	grand_duke_peter_nicolaievich_of_russia	duke_peter_of_oldenburg#children#grand_duchess_alexandra_petrovna#children#grand_duke_peter_nicolaievich_of_russia#<end>#grand_duke_peter_nicolaievich_of_russia
the nation of mom of lady_sarah_wilson ?	united_kingdom	lady_sarah_wilson#parents#john_spencer_churchill_7th_duke_of_marlborough#nationality#united_kingdom#<end>#united_kingdom
where does john_b_kelly_sr 's son work for ?	american_academy_of_dramatic_arts	john_b_kelly_sr#children#grace_kelly#institution#american_academy_of_dramatic_arts#<end>#american_academy_of_dramatic_arts
what is the anne_of_denmark 's child 's occupation ?	poet	anne_of_denmark#children#elizabeth_of_bohemia#profession#poet#<end>#poet
the organization of parent of taufaahau_tupou_iv ?	new_zealand	taufaahau_tupou_iv#parents#salote_tupou_iii_of_tonga#institution#new_zealand#<end>#new_zealand
what is the gender of children of louis_ix_of_france ?	male	louis_ix_of_france#children#philip_iii_of_france#gender#male#<end>#male
what is anna_e_roosevelt 's dad working on ?	social_activist	anna_e_roosevelt#parents#eleanor_roosevelt#profession#social_activist#<end>#social_activist
what gender is charles_ii_of_austria 's son  ?	female	charles_ii_of_austria#children#anna_of_habsburg#gender#female#<end>#female
what religious belief does thomas_spurgeon 's parent practice ?	christian	thomas_spurgeon#parents#charles_spurgeon#religion#christian#<end>#christian
what is skip_caray 's parents ?	sportscaster	skip_caray#parents#harry_caray#profession#sportscaster#<end>#sportscaster
what is the gender of father of yixin_prince_gong ?	male	yixin_prince_gong#parents#daoguang_emperor#gender#male#<end>#male
what is the gender of darling of louise_juliana_of_nassau ?	male	louise_juliana_of_nassau#spouse#frederick_iv_elector_palatine#gender#male#<end>#male
what is the sex of chindasuinth 's kid ?	male	chindasuinth#children#reccesuinth#gender#male#<end>#male
what is the gender of benjamin_disraeli_1st_earl_of_beaconsfield 's darling ?	female	benjamin_disraeli_1st_earl_of_beaconsfield#spouse#mary_anne_disraeli_1st_viscountess_beaconsfield#gender#female#<end>#female
who is the heir of henriette_adelaide_of_savoy 's other half ?	joseph_clemens_of_bavaria	henriette_adelaide_of_savoy#spouse#ferdinand_maria_elector_of_bavaria#children#joseph_clemens_of_bavaria#<end>#joseph_clemens_of_bavaria
what is the henry_i_duke_of_guise 's mother 's dad ?	renee_of_france	henry_i_duke_of_guise#parents#anna_deste#parents#renee_of_france#<end>#renee_of_france
what is the work of john_hays_hammond 's kid ?	inventor	john_hays_hammond#children#john_hays_hammond_jr#profession#inventor#<end>#inventor
the profession of wladyslaw_czartoryski 's parent ?	politician	wladyslaw_czartoryski#parents#adam_jerzy_czartoryski#profession#politician#<end>#politician
the son of child of j_presper_eckert ?	j_presper_eckert	j_presper_eckert#children#j_presper_eckert#children#j_presper_eckert#<end>#j_presper_eckert
what religious belief does rani_mangammal 's other half have ?	hinduism	rani_mangammal#spouse#chokkanatha_nayak#religion#hinduism#<end>#hinduism
what is the sex of kalama 's darling ?	male	kalama#spouse#kamehameha_iii#gender#male#<end>#male
is sviatoslav_ii_of_kiev 's dad a man or a woman ?	male	sviatoslav_ii_of_kiev#parents#olof_of_sweden#gender#male#<end>#male
what sex is christian_x_of_denmark 's kid  ?	male	christian_x_of_denmark#children#frederick_ix_of_denmark#gender#male#<end>#male
where does edwin_samuel_montagu 's darling come from ?	united_kingdom	edwin_samuel_montagu#spouse#venetia_stanley_1887#nationality#united_kingdom#<end>#united_kingdom
where does henry_howard_7th_duke_of_norfolk 's mom come from ?	england	henry_howard_7th_duke_of_norfolk#parents#henry_howard_6th_duke_of_norfolk#nationality#england#<end>#england
what is the parents of mom of louis_philippe_i_duke_of_orleans ?	francoise_marie_de_bourbon	louis_philippe_i_duke_of_orleans#parents#louis_of_bourbon_duke_of_orleans#parents#francoise_marie_de_bourbon#<end>#francoise_marie_de_bourbon
which nationality is lady_louisa_stuart 's parents ?	scotland	lady_louisa_stuart#parents#john_stuart_3rd_earl_of_bute#nationality#scotland#<end>#scotland
what is the name of the darling of joseph_e_davies 's other half ?	joseph_e_davies	joseph_e_davies#spouse#marjorie_merriweather_post#spouse#joseph_e_davies#<end>#joseph_e_davies
what is the jenny_longuet 's mom 's heir ?	jenny_longuet	jenny_longuet#parents#jenny_von_westphalen#children#jenny_longuet#<end>#jenny_longuet
what is the anne_marie_martinozzi 's daughter 's place of death ?	fontainebleau	anne_marie_martinozzi#children#louis_armand_i_prince_of_conti#place_of_death#fontainebleau#<end>#fontainebleau
what is the faith of jewna 's heir ?	paganism	jewna#children#algirdas#religion#paganism#<end>#paganism
what is the organization of john_f_kennedy_jr 's parent ?	riverdale_country_school	john_f_kennedy_jr#parents#john_f_kennedy#institution#riverdale_country_school#<end>#riverdale_country_school
alexander_ferdinand_3rd_prince_of_thurn_and_taxis 's kid 's sex ?	male	alexander_ferdinand_3rd_prince_of_thurn_and_taxis#children#karl_anselm_4th_prince_of_thurn_and_taxis#gender#male#<end>#male
what is the son of maria_antonia_of_portugal 's father ?	maria_josepha_of_portugal	maria_antonia_of_portugal#parents#adelaide_of_lowenstein_wertheim_rosenberg#children#maria_josepha_of_portugal#<end>#maria_josepha_of_portugal
mary_anna_custis_lee 's darling 's cause of death ?	pneumonia	mary_anna_custis_lee#spouse#robert_e_lee#cause_of_death#pneumonia#<end>#pneumonia
what is the nationality of dad of niels_bohr ?	denmark	niels_bohr#parents#christian_bohr#nationality#denmark#<end>#denmark
what is the nationality of spouse of roger_needham ?	united_kingdom	roger_needham#spouse#karen_sparck_jones#nationality#united_kingdom#<end>#united_kingdom
what is the name of the offspring of grand_duchess_alexandra_petrovna 's offspring ?	princess_nadejda_petrovna_of_russia	grand_duchess_alexandra_petrovna#children#grand_duke_peter_nicolaievich_of_russia#children#princess_nadejda_petrovna_of_russia#<end>#princess_nadejda_petrovna_of_russia
what is the child of grand_duke_george_mikhailovich_of_russia 's mom ?	grand_duke_alexei_mikhailovich_of_russia	grand_duke_george_mikhailovich_of_russia#parents#olga_feodorovna_grand_duchess_of_russia#children#grand_duke_alexei_mikhailovich_of_russia#<end>#grand_duke_alexei_mikhailovich_of_russia
why postumus_junior 's dad died ?	assassination	postumus_junior#parents#postumus#cause_of_death#assassination#<end>#assassination
what is the religious belief of husband of samuel_gridley_howe ?	unitarian_universalism	samuel_gridley_howe#spouse#julia_ward_howe#religion#unitarian_universalism#<end>#unitarian_universalism
the gender of children of princess_beatrice_of_the_united_kingdom ?	male	princess_beatrice_of_the_united_kingdom#children#prince_maurice_of_battenberg#gender#male#<end>#male
the location of ray_bridwell_white 's parents ?	kentucky	ray_bridwell_white#parents#alma_bridwell_white#location#kentucky#<end>#kentucky
what is the marvin_pentz_gay_sr 's kid 's profession ?	record_producer	marvin_pentz_gay_sr#children#marvin_gaye#profession#record_producer#<end>#record_producer
what is the nation of sarah_lennox_duchess_of_richmond 's offspring ?	united_kingdom	sarah_lennox_duchess_of_richmond#children#charles_lennox_3rd_duke_of_richmond#nationality#united_kingdom#<end>#united_kingdom
what is the job of father of elisabeth_of_austria_1526 ?	holy_roman_emperor	elisabeth_of_austria_1526#parents#ferdinand_i_holy_roman_emperor#profession#holy_roman_emperor#<end>#holy_roman_emperor
who is the son of chulalongkorn 's offspring ?	nakkhatra_mangkala_kitiyakara	chulalongkorn#children#kitiyakara_voralaksana#children#nakkhatra_mangkala_kitiyakara#<end>#nakkhatra_mangkala_kitiyakara
what is the anna_e_roosevelt 's parent 's cause of death ?	tuberculosis	anna_e_roosevelt#parents#eleanor_roosevelt#cause_of_death#tuberculosis#<end>#tuberculosis
what is ferdinand_maria_elector_of_bavaria 's son 's birthplace ?	munich	ferdinand_maria_elector_of_bavaria#children#joseph_clemens_of_bavaria#place_of_birth#munich#<end>#munich
what is the race of offspring of artavasdes_i_of_armenia ?	armenians	artavasdes_i_of_armenia#children#tigranes_the_great#ethnicity#armenians#<end>#armenians
margaret_mead 's darling 's nation ?	united_states	margaret_mead#spouse#gregory_bateson#nationality#united_states#<end>#united_states
what is the george_darwin 's parent 's location ?	shrewsbury	george_darwin#parents#charles_darwin#location#shrewsbury#<end>#shrewsbury
